[288.0, 128.0, 1005.0, 666.0]
[224.0, 48.0, 989.0, 622.0]
[160.0, 80.0, 926.0, 654.0]
[256.0, 80.0, 1023.0, 655.0]
[160.0, 48.0, 928.0, 624.0]
[224.0, 64.0, 993.0, 641.0]
[240.0, 32.0, 1010.0, 610.0]
[224.0, 48.0, 995.0, 626.0]
[160.0, 96.0, 932.0, 675.0]
[240.0, 96.0, 1013.0, 676.0]
[176.0, 48.0, 950.0, 628.0]
[144.0, 64.0, 919.0, 645.0]
[192.0, 48.0, 968.0, 630.0]
[224.0, 64.0, 1001.0, 647.0]
[208.0, 32.0, 986.0, 616.0]
[192.0, 64.0, 971.0, 648.0]
[208.0, 16.0, 988.0, 601.0]
[208.0, 48.0, 989.0, 634.0]
[224.0, 80.0, 1006.0, 666.0]
[176.0, 64.0, 959.0, 651.0]
[192.0, 48.0, 976.0, 636.0]
[144.0, 80.0, 929.0, 669.0]
[208.0, 16.0, 994.0, 606.0]
[128.0, 64.0, 915.0, 654.0]
[208.0, 80.0, 996.0, 671.0]
[160.0, 64.0, 949.0, 656.0]
[144.0, 80.0, 934.0, 672.0]
[160.0, 48.0, 951.0, 641.0]
[128.0, 64.0, 920.0, 658.0]
[160.0, 32.0, 953.0, 627.0]
[208.0, 48.0, 1002.0, 644.0]
[176.0, 80.0, 971.0, 676.0]
[128.0, 64.0, 924.0, 661.0]
[176.0, 64.0, 973.0, 662.0]
[176.0, 80.0, 974.0, 678.0]
[144.0, 64.0, 943.0, 663.0]
[208.0, 16.0, 1008.0, 616.0]
[144.0, 80.0, 945.0, 681.0]
[208.0, 32.0, 1010.0, 634.0]
[176.0, 16.0, 979.0, 618.0]
[144.0, 48.0, 948.0, 651.0]
[176.0, 16.0, 981.0, 620.0]
[208.0, 32.0, 1014.0, 636.0]
[192.0, 16.0, 999.0, 621.0]
[176.0, 32.0, 984.0, 638.0]
[144.0, 32.0, 953.0, 639.0]
[144.0, 32.0, 954.0, 640.0]
[128.0, 48.0, 939.0, 656.0]
[176.0, 64.0, 988.0, 673.0]
[176.0, 32.0, 989.0, 642.0]
[176.0, 16.0, 990.0, 626.0]
[192.0, 48.0, 1007.0, 659.0]
[208.0, 64.0, 1024.0, 676.0]
[192.0, 48.0, 1009.0, 661.0]
[192.0, 32.0, 1010.0, 646.0]
[144.0, 48.0, 963.0, 662.0]
[160.0, 16.0, 980.0, 631.0]
[144.0, 64.0, 965.0, 680.0]
[128.0, 48.0, 950.0, 664.0]
[128.0, 48.0, 951.0, 665.0]
[176.0, 48.0, 1000.0, 666.0]
[144.0, 16.0, 969.0, 635.0]
[192.0, 32.0, 1018.0, 652.0]
[160.0, 32.0, 987.0, 652.0]
[192.0, 32.0, 1020.0, 653.0]
[144.0, 16.0, 973.0, 638.0]
[128.0, 32.0, 958.0, 654.0]
[160.0, 16.0, 991.0, 639.0]
[176.0, 16.0, 1008.0, 640.0]
[144.0, 32.0, 977.0, 657.0]
[176.0, 16.0, 1010.0, 642.0]
[144.0, 16.0, 979.0, 642.0]
[160.0, 32.0, 996.0, 659.0]
[176.0, 48.0, 1013.0, 676.0]
[160.0, 48.0, 998.0, 676.0]
[144.0, 48.0, 983.0, 677.0]
[176.0, 32.0, 1016.0, 662.0]
[160.0, 16.0, 1001.0, 647.0]
[176.0, 32.0, 1018.0, 664.0]
[176.0, 48.0, 1019.0, 680.0]
[144.0, 16.0, 988.0, 649.0]
[176.0, 16.0, 1021.0, 650.0]
[176.0, 16.0, 1022.0, 650.0]
[160.0, 32.0, 1007.0, 667.0]
[144.0, 16.0, 992.0, 652.0]
[160.0, 16.0, 1009.0, 653.0]
[160.0, 16.0, 1010.0, 654.0]
[160.0, 32.0, 1011.0, 670.0]
[160.0, 16.0, 1012.0, 655.0]
[128.0, 32.0, 981.0, 672.0]
[144.0, 32.0, 998.0, 672.0]
[160.0, 16.0, 1015.0, 657.0]
[128.0, 16.0, 984.0, 658.0]
[144.0, 32.0, 1001.0, 675.0]
[128.0, 16.0, 986.0, 660.0]
[160.0, 32.0, 1019.0, 676.0]
[128.0, 32.0, 988.0, 677.0]
[128.0, 32.0, 989.0, 678.0]
[144.0, 32.0, 1006.0, 678.0]
[160.0, 32.0, 1023.0, 679.0]
[144.0, 32.0, 1008.0, 680.0]
[144.0, 16.0, 1009.0, 665.0]
