[272.0, 144.0, 989.0, 682.0]
[96.0, 48.0, 897.0, 649.0]
[96.0, 64.0, 898.0, 666.0]
[144.0, 48.0, 947.0, 650.0]
[128.0, 64.0, 932.0, 667.0]
[128.0, 64.0, 933.0, 668.0]
[96.0, 48.0, 902.0, 652.0]
[176.0, 64.0, 983.0, 669.0]
[208.0, 32.0, 1016.0, 638.0]
[96.0, 48.0, 905.0, 655.0]
[128.0, 64.0, 938.0, 672.0]
[144.0, 32.0, 955.0, 640.0]
[208.0, 64.0, 1020.0, 673.0]
[96.0, 48.0, 909.0, 658.0]
[112.0, 16.0, 926.0, 626.0]
[160.0, 16.0, 975.0, 627.0]
[176.0, 48.0, 992.0, 660.0]
[144.0, 64.0, 961.0, 677.0]
[80.0, 48.0, 898.0, 662.0]
[160.0, 16.0, 979.0, 630.0]
[192.0, 32.0, 1012.0, 647.0]
[160.0, 64.0, 981.0, 680.0]
[96.0, 64.0, 918.0, 680.0]
[128.0, 32.0, 951.0, 649.0]
[64.0, 64.0, 888.0, 682.0]
[160.0, 32.0, 985.0, 651.0]
[160.0, 48.0, 986.0, 668.0]
[144.0, 16.0, 971.0, 636.0]
[96.0, 48.0, 924.0, 669.0]
[128.0, 0.0, 957.0, 622.0]
[192.0, 32.0, 1022.0, 654.0]
[80.0, 48.0, 911.0, 671.0]
[176.0, 48.0, 1008.0, 672.0]
[128.0, 0.0, 961.0, 625.0]
[144.0, 48.0, 978.0, 674.0]
[176.0, 48.0, 1011.0, 674.0]
[64.0, 32.0, 900.0, 659.0]
[112.0, 48.0, 949.0, 676.0]
[128.0, 0.0, 966.0, 628.0]
[144.0, 48.0, 983.0, 677.0]
[96.0, 48.0, 936.0, 678.0]
[144.0, 16.0, 985.0, 647.0]
[144.0, 16.0, 986.0, 648.0]
[112.0, 0.0, 955.0, 632.0]
[128.0, 48.0, 972.0, 681.0]
[112.0, 16.0, 957.0, 650.0]
[176.0, 32.0, 1022.0, 666.0]
[160.0, 32.0, 1007.0, 667.0]
[80.0, 32.0, 928.0, 668.0]
[96.0, 16.0, 945.0, 653.0]
[144.0, 32.0, 994.0, 670.0]
[144.0, 16.0, 995.0, 654.0]
[160.0, 0.0, 1012.0, 639.0]
[112.0, 0.0, 965.0, 640.0]
[96.0, 16.0, 950.0, 656.0]
[128.0, 0.0, 983.0, 641.0]
[160.0, 0.0, 1016.0, 642.0]
[128.0, 16.0, 985.0, 659.0]
[96.0, 32.0, 954.0, 676.0]
[96.0, 32.0, 955.0, 676.0]
[112.0, 0.0, 972.0, 645.0]
[160.0, 16.0, 1021.0, 662.0]
[144.0, 0.0, 1006.0, 646.0]
[144.0, 32.0, 1007.0, 679.0]
[160.0, 16.0, 1024.0, 664.0]
[112.0, 16.0, 977.0, 665.0]
[128.0, 16.0, 994.0, 666.0]
[144.0, 0.0, 1011.0, 650.0]
[80.0, 0.0, 948.0, 651.0]
[144.0, 16.0, 1013.0, 668.0]
[80.0, 0.0, 950.0, 652.0]
[80.0, 0.0, 951.0, 653.0]
[80.0, 16.0, 952.0, 670.0]
[80.0, 16.0, 953.0, 671.0]
[112.0, 16.0, 986.0, 672.0]
[96.0, 0.0, 971.0, 656.0]
[112.0, 16.0, 988.0, 673.0]
[144.0, 0.0, 1021.0, 658.0]
[96.0, 0.0, 974.0, 658.0]
[96.0, 0.0, 975.0, 659.0]
[80.0, 0.0, 960.0, 660.0]
[112.0, 0.0, 993.0, 661.0]
[112.0, 0.0, 994.0, 662.0]
[96.0, 16.0, 979.0, 678.0]
[96.0, 16.0, 980.0, 679.0]
[96.0, 16.0, 981.0, 680.0]
[112.0, 16.0, 998.0, 680.0]
[96.0, 16.0, 983.0, 681.0]
[80.0, 16.0, 968.0, 682.0]
[80.0, 0.0, 969.0, 667.0]
[128.0, 0.0, 1018.0, 668.0]
[128.0, 0.0, 1019.0, 668.0]
[112.0, 0.0, 1004.0, 669.0]
[112.0, 0.0, 1005.0, 670.0]
[128.0, 0.0, 1022.0, 670.0]
[112.0, 0.0, 1007.0, 671.0]
[128.0, 0.0, 1024.0, 672.0]
[80.0, 0.0, 977.0, 673.0]
[96.0, 0.0, 994.0, 674.0]
[96.0, 0.0, 995.0, 674.0]
[96.0, 0.0, 996.0, 675.0]
[80.0, 0.0, 981.0, 676.0]
[96.0, 0.0, 998.0, 676.0]
[80.0, 0.0, 983.0, 677.0]
[80.0, 0.0, 984.0, 678.0]
[96.0, 0.0, 1001.0, 679.0]
[96.0, 0.0, 1002.0, 680.0]
[112.0, 0.0, 1019.0, 680.0]
[80.0, 0.0, 988.0, 681.0]
[96.0, 0.0, 1005.0, 682.0]
[96.0, 0.0, 1006.0, 682.0]
[112.0, 0.0, 1023.0, 683.0]
