[256.0, 96.0, 973.0, 634.0]
[48.0, 80.0, 834.0, 670.0]
[208.0, 48.0, 995.0, 638.0]
[112.0, 48.0, 900.0, 639.0]
[0.0, 80.0, 789.0, 672.0]
[176.0, 48.0, 966.0, 640.0]
[128.0, 64.0, 919.0, 657.0]
[176.0, 64.0, 968.0, 658.0]
[64.0, 48.0, 857.0, 643.0]
[224.0, 48.0, 1018.0, 644.0]
[144.0, 32.0, 939.0, 628.0]
[32.0, 80.0, 828.0, 677.0]
[48.0, 48.0, 845.0, 646.0]
[96.0, 64.0, 894.0, 662.0]
[80.0, 16.0, 879.0, 615.0]
[16.0, 64.0, 816.0, 664.0]
[176.0, 32.0, 977.0, 633.0]
[192.0, 16.0, 994.0, 618.0]
[176.0, 32.0, 979.0, 634.0]
[208.0, 64.0, 1012.0, 667.0]
[128.0, 64.0, 933.0, 668.0]
[32.0, 16.0, 838.0, 620.0]
[48.0, 32.0, 855.0, 637.0]
[96.0, 64.0, 904.0, 670.0]
[208.0, 32.0, 1017.0, 639.0]
[64.0, 16.0, 874.0, 624.0]
[16.0, 64.0, 827.0, 672.0]
[192.0, 16.0, 1004.0, 625.0]
[160.0, 32.0, 973.0, 642.0]
[96.0, 64.0, 910.0, 674.0]
[112.0, 48.0, 927.0, 659.0]
[16.0, 48.0, 832.0, 660.0]
[176.0, 48.0, 993.0, 661.0]
[176.0, 48.0, 994.0, 662.0]
[64.0, 0.0, 883.0, 614.0]
[0.0, 64.0, 820.0, 679.0]
[192.0, 16.0, 1013.0, 632.0]
[16.0, 48.0, 838.0, 664.0]
[192.0, 16.0, 1015.0, 633.0]
[96.0, 16.0, 920.0, 634.0]
[128.0, 0.0, 953.0, 619.0]
[64.0, 32.0, 890.0, 652.0]
[48.0, 48.0, 875.0, 668.0]
[160.0, 48.0, 988.0, 669.0]
[80.0, 48.0, 909.0, 670.0]
[144.0, 32.0, 974.0, 654.0]
[128.0, 32.0, 959.0, 655.0]
[32.0, 32.0, 864.0, 656.0]
[0.0, 32.0, 833.0, 657.0]
[32.0, 32.0, 866.0, 658.0]
[96.0, 0.0, 931.0, 626.0]
[0.0, 32.0, 836.0, 659.0]
[64.0, 48.0, 901.0, 676.0]
[160.0, 32.0, 998.0, 660.0]
[96.0, 0.0, 935.0, 629.0]
[48.0, 32.0, 888.0, 662.0]
[80.0, 0.0, 921.0, 631.0]
[176.0, 16.0, 1018.0, 648.0]
[128.0, 16.0, 971.0, 648.0]
[0.0, 48.0, 844.0, 681.0]
[128.0, 16.0, 973.0, 650.0]
[144.0, 48.0, 990.0, 682.0]
[96.0, 0.0, 943.0, 635.0]
[128.0, 16.0, 976.0, 652.0]
[128.0, 32.0, 977.0, 669.0]
[64.0, 0.0, 914.0, 638.0]
[48.0, 16.0, 899.0, 654.0]
[128.0, 32.0, 980.0, 671.0]
[32.0, 0.0, 885.0, 640.0]
[80.0, 32.0, 934.0, 672.0]
[128.0, 16.0, 983.0, 657.0]
[96.0, 0.0, 952.0, 642.0]
[144.0, 0.0, 1001.0, 643.0]
[0.0, 32.0, 858.0, 676.0]
[48.0, 0.0, 907.0, 644.0]
[48.0, 32.0, 908.0, 677.0]
[64.0, 16.0, 925.0, 662.0]
[16.0, 16.0, 878.0, 662.0]
[16.0, 16.0, 879.0, 663.0]
[64.0, 32.0, 928.0, 680.0]
[144.0, 16.0, 1009.0, 665.0]
[128.0, 32.0, 994.0, 682.0]
[112.0, 32.0, 979.0, 682.0]
[32.0, 0.0, 900.0, 651.0]
[32.0, 0.0, 901.0, 652.0]
[112.0, 0.0, 982.0, 652.0]
[96.0, 16.0, 967.0, 669.0]
[112.0, 16.0, 984.0, 670.0]
[32.0, 16.0, 905.0, 671.0]
[128.0, 0.0, 1002.0, 656.0]
[64.0, 16.0, 939.0, 672.0]
[48.0, 0.0, 924.0, 657.0]
[80.0, 16.0, 957.0, 674.0]
[32.0, 0.0, 910.0, 658.0]
[16.0, 0.0, 895.0, 659.0]
[64.0, 16.0, 944.0, 676.0]
[16.0, 16.0, 897.0, 677.0]
[0.0, 0.0, 882.0, 662.0]
[96.0, 16.0, 979.0, 678.0]
[0.0, 0.0, 884.0, 663.0]
[128.0, 16.0, 1013.0, 680.0]
[64.0, 16.0, 950.0, 680.0]
[80.0, 16.0, 967.0, 681.0]
[16.0, 0.0, 904.0, 666.0]
[64.0, 16.0, 953.0, 683.0]
[128.0, 0.0, 1018.0, 668.0]
[96.0, 0.0, 987.0, 668.0]
[112.0, 0.0, 1004.0, 669.0]
[48.0, 0.0, 941.0, 670.0]
[64.0, 0.0, 958.0, 670.0]
[96.0, 0.0, 991.0, 671.0]
[32.0, 0.0, 928.0, 672.0]
[64.0, 0.0, 961.0, 673.0]
[48.0, 0.0, 946.0, 674.0]
[32.0, 0.0, 931.0, 674.0]
[96.0, 0.0, 996.0, 675.0]
[48.0, 0.0, 949.0, 676.0]
[96.0, 0.0, 998.0, 676.0]
[64.0, 0.0, 967.0, 677.0]
[80.0, 0.0, 984.0, 678.0]
[0.0, 0.0, 905.0, 679.0]
[32.0, 0.0, 938.0, 680.0]
[32.0, 0.0, 939.0, 680.0]
[32.0, 0.0, 940.0, 681.0]
[64.0, 0.0, 973.0, 682.0]
[96.0, 0.0, 1006.0, 682.0]
[48.0, 0.0, 959.0, 683.0]
